Genreid,Day 
3698,Sunday
4684,Sunday
1628,Sunday
16593,Tuesday
15783,Thursday
9021,Saturday
2185,Friday
5692,Thursday
4695,Monday
4927,Friday
1833,Thursday
10863,Wednesday
7251,Wednesday
9277,Friday
12156,Tuesday
2416,Friday
12128,Monday
5263,Wednesday
8219,Thursday
12455,Sunday
12651,Monday
885,Wednesday
8035,Wednesday
11430,Saturday
13629,Tuesday
9907,Thursday
4597,Saturday
7137,Wednesday
6896,Monday
11336,Wednesday
3511,Sunday
9810,Thursday
8362,Thursday
844,Thursday
9132,Friday
13345,Wednesday
3165,Monday
11552,Thursday
12374,Sunday
12704,Thursday
13730,Tuesday
2807,Friday
4400,Thursday
4027,Friday
13411,Monday
7304,Monday
14469,Sunday
2858,Friday
5275,Thursday
2460,Sunday
14845,Thursday
1560,Saturday
4016,Monday
543,Wednesday
3414,Friday
3829,Tuesday
785,Tuesday
15730,Thursday
15,Tuesday
12021,Wednesday
502,Wednesday
9619,Thursday
10497,Thursday
15380,Saturday
16415,Friday
2431,Friday
3911,Wednesday
3830,Tuesday
6778,Sunday
13356,Thursday
7275,Thursday
11043,Tuesday
12702,Friday
8873,Saturday
2291,Monday
11138,Saturday
16374,Wednesday
91,Friday
11892,Sunday
12479,Thursday
1169,Monday
9129,Tuesday
1048,Wednesday
840,Sunday
2073,Monday
9335,Sunday
12775,Tuesday
116,Wednesday
359,Monday
12650,Thursday
9851,Wednesday
7959,Sunday
14540,Tuesday
13393,Saturday
9629,Sunday
14115,Sunday
11638,Friday
6465,Wednesday
12406,Friday
761,Monday
5074,Tuesday
1193,Thursday
3252,Tuesday
13293,Thursday
8278,Wednesday
445,Friday
12235,Monday
10167,Friday
5473,Friday
9456,Sunday
7282,Tuesday
12509,Friday
3692,Sunday
11133,Thursday
15061,Friday
3195,Monday
9505,Sunday
8651,Friday
13940,Monday
4200,Saturday
3201,Wednesday
13473,Sunday
2354,Saturday
14717,Thursday
5907,Wednesday
1354,Thursday
4200,Saturday
4962,Wednesday
6360,Tuesday
11516,Tuesday
11955,Thursday
10601,Tuesday
4740,Tuesday
12180,Sunday
10010,Wednesday
9424,Monday
8494,Saturday
14429,Sunday
16497,Wednesday
8057,Friday
9707,Saturday
14852,Tuesday
16738,Saturday
16726,Thursday
4594,Friday
4304,Thursday
1286,Wednesday
9405,Wednesday
8228,Friday
11629,Saturday
3635,Sunday
8084,Tuesday
14441,Friday
8115,Tuesday
4255,Tuesday
9861,Friday
5303,Monday
16525,Friday
4143,Thursday
1967,Monday
15645,Tuesday
12131,Sunday
4811,Sunday
13975,Sunday
9295,Tuesday
3357,Monday
7753,Wednesday
5417,Friday
16500,Thursday
10358,Friday
9096,Friday
10308,Sunday
6053,Saturday
12653,Friday
10156,Monday
1253,Sunday
12832,Monday
4257,Tuesday
13894,Saturday
2752,Thursday
13155,Monday
2802,Saturday
4916,Tuesday
2028,Monday
14448,Monday
2445,Sunday
5685,Saturday
10628,Tuesday
1428,Friday
2803,Thursday
4221,Monday
533,Tuesday
10907,Tuesday
14152,Wednesday
652,Sunday
6569,Saturday
14396,Monday
12701,Saturday
5534,Tuesday
1907,Wednesday
13724,Wednesday
11823,Thursday
9249,Wednesday
11212,Sunday
5577,Thursday
6026,Friday
13176,Saturday
3478,Thursday
14458,Tuesday
9478,Monday
8639,Tuesday
8872,Tuesday
2732,Monday
12329,Tuesday
6764,Tuesday
155,Tuesday
8708,Monday
5335,Saturday
14053,Wednesday
10751,Monday
14828,Wednesday
9994,Monday
688,Tuesday
13484,Wednesday
10544,Monday
1291,Friday
12435,Monday
15406,Sunday
5023,Thursday
10747,Tuesday
934,Tuesday
7166,Thursday
6358,Friday
16030,Wednesday
5509,Tuesday
7890,Thursday
8859,Sunday
12423,Wednesday
2547,Thursday
2667,Friday
4043,Sunday
3893,Wednesday
12433,Thursday
3985,Friday
15930,Tuesday
14033,Friday
15367,Monday
12367,Friday
15608,Friday
3598,Saturday
5960,Friday
6012,Sunday
10260,Wednesday
4477,Monday
6566,Sunday
4258,Tuesday
2203,Wednesday
8090,Friday
4449,Thursday
1035,Sunday
13102,Sunday
13030,Thursday
14800,Saturday
1458,Friday
4279,Friday
10175,Tuesday
10060,Tuesday
1178,Sunday
1162,Sunday
2456,Wednesday
16731,Tuesday
5862,Saturday
11274,Friday
10774,Wednesday
16441,Sunday
1591,Monday
15423,Wednesday
5936,Monday
9435,Saturday
4829,Thursday
12978,Wednesday
5930,Wednesday
16010,Wednesday
6247,Wednesday
2799,Thursday
1345,Thursday
5407,Tuesday
14520,Thursday
497,Saturday
4711,Wednesday
13321,Wednesday
14521,Thursday
11107,Saturday
8147,Tuesday
7100,Sunday
5690,Wednesday
9956,Saturday
12899,Friday
7363,Thursday
5158,Thursday
16419,Thursday
13914,Tuesday
309,Monday
5342,Friday
3733,Friday
11358,Sunday
1428,Tuesday
13230,Friday
2278,Wednesday
13473,Wednesday
7530,Saturday
6035,Sunday
5625,Tuesday
7054,Monday
7090,Friday
6552,Tuesday
11058,Saturday
4477,Wednesday
8412,Saturday
8095,Wednesday
3968,Monday
5893,Saturday
3975,Sunday
1183,Monday
10343,Sunday
15011,Saturday
3203,Monday
3627,Saturday
5254,Saturday
5394,Monday
16095,Saturday
5944,Monday
16423,Sunday
2257,Sunday
3526,Tuesday
3271,Friday
13253,Tuesday
7217,Friday
9583,Saturday
14051,Saturday
16062,Saturday
3309,Saturday
5034,Thursday
3640,Thursday
12444,Wednesday
8193,Sunday
2252,Wednesday
11219,Thursday
9045,Friday
8899,Monday
1084,Friday
3090,Thursday
2618,Monday
16255,Sunday
992,Monday
10430,Monday
13737,Sunday
15013,Monday
1103,Sunday
233,Friday
8650,Thursday
10375,Monday
14214,Tuesday
2662,Monday
7834,Tuesday
16088,Thursday
9949,Monday
12259,Sunday
6968,Sunday
7560,Wednesday
7778,Thursday
11094,Friday
14856,Monday
4764,Saturday
4717,Friday
4912,Wednesday
3376,Thursday
2,Sunday
1531,Tuesday
10943,Monday
6402,Saturday
4070,Saturday
2288,Friday
16054,Saturday
2475,Thursday
10614,Wednesday
9161,Wednesday
12050,Tuesday
2405,Tuesday
5079,Friday
5050,Saturday
9873,Monday
15317,Sunday
9080,Monday
822,Wednesday
10280,Sunday
11421,Monday
8543,Tuesday
8625,Wednesday
6720,Sunday
15119,Friday
14451,Sunday
10214,Sunday
7796,Monday
7150,Saturday
6192,Wednesday
706,Tuesday
2306,Wednesday
7193,Monday
8889,Sunday
9527,Wednesday
4506,Thursday
1404,Sunday
7999,Sunday
12550,Tuesday
8795,Saturday
12406,Sunday
6776,Friday
5993,Tuesday
1251,Friday
13610,Sunday
13023,Thursday
11452,Monday
880,Friday
12041,Thursday
17,Wednesday
3178,Sunday
5027,Monday
13839,Tuesday
13572,Friday
13800,Friday
11129,Saturday
11242,Tuesday
4639,Thursday
15934,Wednesday
10105,Saturday
14752,Sunday
1703,Saturday
188,Saturday
13406,Saturday
13043,Tuesday
11918,Wednesday
989,Sunday
935,Saturday
8989,Tuesday
4384,Friday
13227,Tuesday
6148,Sunday
5801,Thursday
6088,Saturday
4639,Thursday
11327,Tuesday
15302,Sunday
3684,Monday
805,Wednesday
12805,Thursday
13145,Friday
16315,Friday
310,Monday
12796,Monday
2086,Sunday
12647,Friday
201,Friday
3471,Wednesday
3004,Friday
3735,Saturday
11028,Monday
2948,Sunday
11230,Friday
13198,Sunday
3552,Sunday
10602,Wednesday
15756,Saturday
42,Friday
1543,Thursday
15984,Tuesday
11402,Thursday
13170,Monday
222,Friday
9444,Monday
7445,Tuesday
7425,Wednesday
3236,Wednesday
5535,Sunday
10980,Monday
8213,Sunday
6339,Thursday
15989,Wednesday
1686,Tuesday
8158,Wednesday
14724,Friday
10375,Tuesday
12031,Thursday
1946,Wednesday
808,Wednesday
10537,Sunday
12848,Sunday
5697,Wednesday
5738,Thursday
16188,Monday
16470,Thursday
624,Wednesday
14634,Tuesday
10423,Friday
4480,Thursday
9506,Thursday
12848,Wednesday
11340,Tuesday
577,Wednesday
8478,Sunday
10105,Monday
8465,Tuesday
1369,Friday
2576,Thursday
5438,Wednesday
4645,Monday
16698,Thursday
13704,Friday
6413,Wednesday
10422,Saturday
5550,Friday
14756,Tuesday
10985,Monday
16478,Saturday
11888,Thursday
9758,Tuesday
8923,Monday
2028,Tuesday
7518,Sunday
340,Thursday
757,Thursday
4515,Wednesday
4923,Wednesday
13873,Tuesday
2938,Saturday
13662,Friday
11282,Saturday
9791,Thursday
6579,Thursday
7093,Wednesday
11402,Friday
16067,Tuesday
4192,Thursday
6714,Friday
11241,Thursday
11338,Sunday
7738,Sunday
4017,Wednesday
15293,Friday
12628,Tuesday
8545,Thursday
6726,Saturday
12572,Friday
9776,Tuesday
2978,Thursday
3824,Tuesday
12749,Thursday
3006,Wednesday
13152,Thursday
2689,Friday
11996,Wednesday
749,Friday
13571,Monday
447,Wednesday
12581,Thursday
16712,Tuesday
10233,Monday
4437,Tuesday
307,Tuesday
5960,Sunday
12906,Wednesday
14362,Friday
10560,Thursday
8551,Thursday
13702,Monday
15202,Monday
4184,Monday
8129,Monday
3874,Friday
14112,Wednesday
9831,Sunday
3444,Tuesday
8324,Thursday
13034,Tuesday
12633,Tuesday
3438,Monday
11323,Monday
8894,Tuesday
13304,Friday
14291,Sunday
5854,Friday
13102,Wednesday
1855,Saturday
14660,Friday
5708,Wednesday
15341,Saturday
1601,Friday
6693,Tuesday
3084,Saturday
1300,Monday
2268,Monday
13602,Sunday
11378,Monday
15510,Sunday
7989,Sunday
1564,Monday
1428,Saturday
2767,Wednesday
13504,Saturday
3354,Monday
5551,Thursday
11990,Tuesday
9022,Saturday
1484,Wednesday
12792,Tuesday
1277,Thursday
8699,Sunday
13561,Thursday
5232,Tuesday
13830,Sunday
15925,Tuesday
1799,Wednesday
5055,Friday
606,Saturday
10459,Monday
3947,Monday
10779,Monday
15526,Thursday
13422,Saturday
3641,Monday
2862,Saturday
9597,Wednesday
2823,Sunday
11961,Sunday
16243,Wednesday
8651,Sunday
4392,Wednesday
12909,Wednesday
253,Saturday
3238,Wednesday
7529,Wednesday
12832,Saturday
167,Friday
880,Monday
5641,Wednesday
11304,Saturday
16221,Friday
15978,Friday
2182,Tuesday
9385,Wednesday
4918,Friday
11255,Saturday
2701,Saturday
8045,Wednesday
15944,Sunday
7065,Wednesday
8034,Monday
6934,Monday
5424,Saturday
15565,Saturday
7677,Wednesday
7053,Sunday
4650,Tuesday
1323,Saturday
3320,Wednesday
10457,Monday
9952,Sunday
7010,Sunday
9668,Thursday
14547,Sunday
8658,Monday
5928,Sunday
10734,Saturday
13897,Thursday
15682,Sunday
16575,Thursday
1996,Friday
1300,Friday
1949,Monday
421,Wednesday
2263,Saturday
11292,Monday
15647,Tuesday
1277,Sunday
4041,Wednesday
4091,Monday
1221,Sunday
2097,Wednesday
9791,Tuesday
16041,Tuesday
10277,Saturday
13329,Friday
4371,Monday
11380,Wednesday
4912,Sunday
14419,Monday
963,Friday
13510,Wednesday
10124,Thursday
14682,Tuesday
510,Thursday
11535,Tuesday
8857,Wednesday
11255,Wednesday
1734,Thursday
801,Friday
8817,Thursday
10054,Wednesday
5124,Wednesday
5412,Thursday
2540,Saturday
5725,Friday
6840,Friday
4566,Sunday
9975,Tuesday
8601,Friday
517,Wednesday
10171,Saturday
8721,Friday
6748,Monday
13818,Saturday
5658,Wednesday
2251,Saturday
8652,Saturday
15641,Wednesday
12852,Monday
10552,Tuesday
4239,Wednesday
5361,Saturday
8461,Wednesday
846,Thursday
5715,Thursday
820,Sunday
11155,Tuesday
7100,Thursday
14402,Friday
11544,Wednesday
11878,Sunday
9590,Monday
16108,Monday
587,Monday
7579,Monday
4067,Thursday
5067,Thursday
11710,Thursday
7417,Wednesday
12566,Saturday
4867,Tuesday
7534,Sunday
6941,Monday
1376,Sunday
246,Thursday
6074,Monday
8354,Wednesday
443,Monday
3516,Monday
630,Sunday
14834,Thursday
2887,Thursday
14085,Tuesday
1172,Wednesday
8754,Friday
12453,Friday
8341,Tuesday
8250,Monday
8860,Friday
594,Friday
6211,Saturday
10218,Tuesday
5561,Friday
12477,Sunday
3863,Monday
15335,Monday
3293,Wednesday
10942,Friday
13987,Saturday
8162,Friday
4446,Monday
4116,Friday
1986,Sunday
16120,Wednesday
9715,Friday
3088,Saturday
9633,Monday
1720,Saturday
3028,Tuesday
11902,Saturday
1911,Monday
13692,Sunday
13227,Saturday
14854,Thursday
16232,Friday
15620,Tuesday
15303,Friday
13540,Wednesday
4946,Monday
6228,Sunday
13053,Friday
6674,Saturday
1363,Thursday
6066,Monday
12150,Thursday
14851,Tuesday
6438,Sunday
6724,Thursday
11173,Sunday
7852,Sunday
7,Wednesday
2990,Friday
752,Sunday
1050,Sunday
16395,Friday
5349,Saturday
9176,Sunday
1883,Thursday
9487,Wednesday
12817,Sunday
16525,Wednesday
1974,Thursday
3189,Tuesday
16088,Wednesday
14001,Sunday
8738,Friday
10601,Monday
11189,Friday
16108,Monday
7187,Saturday
7438,Sunday
7447,Sunday
12973,Friday
10431,Thursday
13845,Tuesday
5832,Wednesday
14528,Friday
415,Tuesday
9811,Tuesday
4997,Friday
11419,Saturday
10529,Tuesday
9049,Sunday
11912,Wednesday
11613,Friday
14996,Tuesday
4311,Tuesday
14590,Thursday
9933,Monday
14613,Thursday
1477,Wednesday
7699,Friday
5527,Tuesday
3108,Monday
14462,Wednesday
12950,Saturday
5107,Saturday
13552,Monday
453,Monday
15938,Tuesday
14515,Wednesday
12224,Friday
4180,Sunday
11453,Sunday
11418,Wednesday
11554,Tuesday
9996,Monday
9747,Sunday
16003,Monday
8168,Friday
4833,Friday
14643,Thursday
6462,Wednesday
4730,Monday
9096,Monday
6583,Tuesday
8122,Thursday
10866,Tuesday
6418,Tuesday
14073,Friday
7469,Monday
16132,Monday
16574,Thursday
9769,Thursday
6896,Friday
1396,Tuesday
8413,Sunday
16013,Monday
15769,Saturday
8553,Wednesday
7531,Tuesday
4908,Friday
8594,Wednesday
4481,Wednesday
1173,Saturday
1892,Thursday
745,Thursday
180,Wednesday
9942,Tuesday
15815,Wednesday
3470,Saturday
2053,Friday
15137,Friday
13647,Friday
286,Friday
547,Thursday
9421,Thursday
7727,Wednesday
16046,Wednesday
9980,Friday
11976,Sunday
4393,Sunday
15125,Sunday
3459,Wednesday
10320,Friday
16593,Monday
1947,Saturday
7284,Thursday
15899,Monday
14049,Tuesday
13120,Saturday
4123,Thursday
13917,Wednesday
12664,Monday
13003,Wednesday
15163,Wednesday
4579,Saturday
12431,Thursday
11460,Wednesday
12834,Thursday
1645,Thursday
9555,Thursday
4106,Monday
7067,Monday
15699,Friday
11106,Saturday
5317,Thursday
8172,Thursday
1906,Tuesday
13190,Saturday
3370,Tuesday
5627,Tuesday
7152,Thursday
7078,Friday
15476,Tuesday
13040,Saturday
11639,Monday
9593,Monday
11567,Monday
4908,Saturday
3419,Saturday
7630,Friday
11495,Tuesday
8415,Tuesday
2552,Thursday
262,Saturday
5645,Saturday
13443,Tuesday
12254,Saturday
3107,Thursday
5432,Tuesday
14309,Friday
9611,Tuesday
5926,Thursday
1922,Tuesday
2807,Thursday
1139,Friday
14140,Saturday
11345,Wednesday
10120,Wednesday
6131,Saturday
821,Tuesday
3405,Monday
14906,Saturday
7042,Sunday
11872,Thursday
7542,Sunday
149,Sunday
7414,Saturday
547,Tuesday
10122,Thursday
2253,Wednesday
15763,Saturday
14102,Sunday
13782,Sunday
10025,Wednesday
15395,Tuesday
2652,Friday
14638,Saturday
8424,Monday
12417,Sunday
5210,Tuesday
11298,Thursday
11338,Monday
14824,Wednesday
4684,Monday
5002,Wednesday
10556,Sunday
3233,Wednesday
12106,Saturday
6376,Sunday
3642,Friday
4830,Friday
98,Tuesday
3976,Wednesday
6837,Tuesday
924,Friday
5456,Monday
8962,Monday
14488,Saturday
7348,Sunday
10638,Friday
15762,Friday
16174,Sunday
7136,Wednesday
4563,Thursday
11817,Friday
4589,Saturday
4694,Wednesday
3055,Saturday
2572,Thursday
7548,Tuesday
2602,Tuesday
325,Wednesday
3703,Sunday
619,Tuesday
7536,Monday
10685,Saturday
13442,Wednesday
587,Tuesday
2116,Tuesday
13597,Tuesday
9926,Thursday
1755,Sunday
13897,Thursday
14480,Tuesday
702,Monday
11158,Friday
3582,Monday
8592,Monday
4733,Tuesday
11918,Friday
493,Saturday
9186,Monday
3573,Saturday
1827,Saturday
4984,Thursday
12348,Sunday
11293,Saturday
6493,Tuesday
4235,Sunday
8641,Monday
7764,Saturday
11480,Friday
10063,Thursday
15919,Sunday
7208,Tuesday
10843,Monday
3090,Saturday
117,Wednesday
6704,Thursday
12232,Saturday
3054,Thursday
8940,Monday
10993,Monday
12302,Wednesday
16123,Monday
6386,Wednesday
13424,Thursday
12466,Friday
7912,Monday
2641,Saturday
13742,Wednesday
6546,Saturday
13893,Monday
12705,Tuesday
1017,Wednesday
11358,Saturday
8525,Thursday
11252,Tuesday
2586,Monday
4385,Tuesday
14101,Saturday
819,Wednesday
8394,Sunday
8001,Sunday
3121,Tuesday
10097,Friday
1232,Monday
4696,Thursday
2327,Tuesday
14403,Saturday
9990,Thursday
1178,Tuesday
1767,Tuesday
10435,Thursday
12653,Wednesday
9693,Wednesday
985,Monday
1068,Sunday
14545,Tuesday
8591,Thursday
4003,Wednesday
6647,Wednesday
3211,Friday
7200,Friday
4708,Friday
12278,Wednesday
11072,Monday
1686,Saturday
2617,Thursday
5398,Tuesday
11537,Tuesday
11421,Thursday
8205,Thursday
3738,Tuesday
9941,Saturday
13295,Friday
11077,Tuesday
10800,Thursday
6778,Tuesday
13491,Monday
10755,Friday
9096,Tuesday
4900,Thursday
3745,Thursday
9431,Monday
14000,Friday
10816,Saturday
9034,Wednesday
5384,Monday
6240,Wednesday
4901,Wednesday
9610,Thursday
9299,Thursday
16220,Thursday
6024,Friday
3792,Saturday
9551,Wednesday
3355,Saturday
11199,Sunday
7310,Sunday
12339,Friday
9091,Wednesday
13452,Sunday
13868,Thursday
